business_id,industry,region,month,monthly_revenue,cash_outflow,burn_rate,churn_rate,lead_time_days,headcount,cash_flow_flag,churn_flag,lead_time_flag,risk_score
SMB-00011,Food & Beverage,Midwest,2023-03,28583.51,26733.04,-0.0647,0.0416,21.1,1,0,0,0,5.04
SMB-00011,Food & Beverage,Midwest,2023-04,30005.34,23487.79,-0.2172,0.0931,19.2,1,0,0,0,0
SMB-00011,Food & Beverage,Midwest,2023-05,34440.83,36862.96,0.0703,0.0872,32.2,2,0,0,1,16.87
SMB-00011,Food & Beverage,Midwest,2023-06,36636.07,33577.6,-0.0835,0.0914,39.4,3,0,0,1,11.72
SMB-00011,Food & Beverage,Midwest,2023-07,29353.78,22221.69,-0.243,0.0354,8,2,0,0,0,0
SMB-00011,Food & Beverage,Midwest,2023-09,33068.78,35470.83,0.0726,0.0859,12.4,1,0,0,0,10.34
SMB-00011,Food & Beverage,Midwest,2023-10,35877.22,27936.55,-0.2213,0.0528,38.5,2,0,0,1,3.36
SMB-00011,Food & Beverage,Midwest,2023-11,34115.63,27247.31,-0.2013,0.0926,34,1,0,0,1,4.04
SMB-00011,Food & Beverage,Midwest,2023-12,40366.1,35627.95,-0.1174,0.0813,42.8,1,0,0,1,10.82
SMB-00011,Food & Beverage,Midwest,2024-01,27844.91,21268.82,-0.2362,0.0457,12.1,2,0,0,0,0
SMB-00011,Food & Beverage,Midwest,2024-02,24407.34,26400.42,0.0817,0.1324,5.8,2,0,0,0,9.99
SMB-00011,Food & Beverage,Midwest,2024-03,31994.98,31385.16,-0.0191,0.0257,21.7,2,0,0,0,7.06
SMB-00011,Food & Beverage,Midwest,2024-04,31424.74,26874.27,-0.1448,0.0724,15.5,1,0,0,0,0.1
SMB-00011,Food & Beverage,Midwest,2024-05,35665.7,27632.45,-0.2252,0.0177,13.5,,0,0,0,0
SMB-00011,Food & Beverage,Midwest,2024-06,31618.41,26035.49,-0.1766,0.0108,24.7,1,0,0,0,0
SMB-00011,Food & Beverage,Midwest,2024-07,43983.72,48111.74,0.0939,0.0861,43.4,2,0,0,1,21.75
SMB-00011,Food & Beverage,Midwest,2024-08,33109.62,32959.35,-0.0045,0.1049,17.2,1,0,0,0,8.66
SMB-00011,Food & Beverage,Midwest,2024-09,39139.49,43697.48,0.1165,0.0962,3.9,1,1,0,0,10
SMB-00011,Food & Beverage,Midwest,2024-10,32337.58,32053.75,-0.0088,0.0816,33.4,1,0,0,1,13.14
SMB-00011,Food & Beverage,Midwest,2024-12,43240.96,43418.71,0.0041,0.072,38.4,2,0,0,1,15.17
SMB-00012,Technology,Northeast,2023-01,147288.89,151478.37,0.0284,0.0504,15.5,11,0,0,0,8.11
SMB-00012,Technology,Northeast,2023-02,144479.03,110682.6,-0.2339,0.063,37.3,12,0,0,1,2.62
SMB-00012,Technology,Northeast,2023-03,181870.48,142154.78,-0.2184,0.0895,,12,0,0,0,1.27
SMB-00012,Technology,Northeast,2023-04,157572.21,175695.47,0.115,0.0719,40.3,11,1,0,1,21.33
SMB-00012,Technology,Northeast,2023-05,155784.75,131488.3,-0.156,0.0809,7.1,11,0,0,0,0
SMB-00012,Technology,Northeast,2023-06,174255.35,132288.97,-0.2408,0.0276,42,11,0,0,1,2.78
SMB-00012,Technology,Northeast,2023-07,178672.44,205276.41,0.1489,0.1057,34,12,1,0,1,21.95
SMB-00012,Technology,Northeast,2023-08,168276.86,148681.81,-0.1164,0.0975,23.4,12,0,0,0,4.92
SMB-00012,Technology,Northeast,2023-10,154863.39,167040.76,0.0786,0.0801,33.9,12,0,0,1,17.65
SMB-00012,Technology,Northeast,2023-11,178883,198063.21,0.1072,0.0835,27.6,12,1,0,0,17.06
SMB-00012,Technology,Northeast,2023-12,203375.73,190174.89,-0.0649,0.0592,13.4,11,0,0,0,2.98
SMB-00012,Technology,Northeast,2024-01,127124.59,133119.01,0.0472,0.1002,43.1,11,0,0,1,19.73
SMB-00012,Technology,Northeast,2024-02,134188.03,142604.47,0.0627,0.0424,39.6,11,0,0,1,17.6
SMB-00012,Technology,Northeast,2024-03,153257.54,141949.72,-0.0738,0.0711,8.9,12,0,0,0,1.4
SMB-00012,Technology,Northeast,2024-04,174286.24,148952.07,-0.1454,0.1255,31.2,12,0,0,1,6.9
SMB-00012,Technology,Northeast,2024-05,179040.46,193927.96,0.0832,0.1533,17,12,0,1,0,14.44
SMB-00012,Technology,Northeast,2024-06,170740.49,143254.77,-0.161,0.065,37.3,11,0,0,1,6.34
SMB-00012,Technology,Northeast,2024-08,187484.87,181486.49,-0.032,0.0432,30.8,11,0,0,1,9.97
SMB-00012,Technology,Northeast,2024-10,191733.2,199372.52,0.0398,0.1181,30.6,12,0,0,1,15.73
SMB-00012,Technology,Northeast,2024-11,205680.73,164937.14,-0.1981,0.0686,11.3,12,0,0,0,0
SMB-00012,Technology,Northeast,2024-12,271765.38,234708.43,-0.1364,0.1011,10.1,12,0,0,0,0
SMB-00013,Technology,Northeast,2023-01,79504.29,66702.88,-0.161,0.0287,38.4,6,0,0,1,5.61
SMB-00013,Technology,Northeast,2023-02,79980.79,90988.26,0.1376,0.1032,32.8,7,1,0,1,20.91
SMB-00013,Technology,Northeast,2023-03,94906.93,103575.52,0.0913,0.1344,36.1,7,0,0,1,20.64
SMB-00013,Technology,Northeast,2023-04,100716.9,105718.82,0.0497,0.0884,40,6,0,0,1,18.46
SMB-00013,Technology,Northeast,2023-05,89590,97233.6,0.0853,0.0633,8.4,7,0,0,0,8.95
SMB-00013,Technology,Northeast,2023-06,115877.28,112622.12,-0.0281,0.058,40.8,6,0,0,1,13.93
SMB-00013,Technology,Northeast,2023-07,103673.7,108294.1,0.0446,0.0705,41.7,7,0,0,1,18.25
SMB-00013,Technology,Northeast,2023-08,103654.03,103542.76,-0.0011,0.1075,8.9,6,0,0,0,6.13
SMB-00013,Technology,Northeast,2023-09,101820.88,114769.57,0.1272,0.0923,5.5,5,1,0,0,10.95
SMB-00013,Technology,Northeast,2023-10,109766.16,85857.54,-0.2178,0.0737,28.1,6,0,0,0,0.69
SMB-00013,Technology,Northeast,2023-11,119093.04,106805.21,-0.1032,0.0818,35.7,7,0,0,1,9.19
SMB-00013,Technology,Northeast,2023-12,121982.02,133626.82,0.0955,0.0962,32.8,,0,0,1,18.6
SMB-00013,Technology,Northeast,2024-01,100081.11,79586.82,-0.2048,0.0928,40.9,6,0,0,1,6.17
SMB-00013,Technology,Northeast,2024-02,81957.4,85263.65,0.0403,0.0972,25,7,0,0,0,13.25
SMB-00013,Technology,Northeast,2024-03,87981.16,74573.41,-0.1524,0.0907,16.7,6,0,0,0,0.68
SMB-00013,Technology,Northeast,2024-04,99395.34,106307.64,0.0695,0.1319,35.6,7,0,0,1,19.31
SMB-00013,Technology,Northeast,2024-05,101548.02,94582.97,-0.0686,0.0237,30.6,6,0,0,1,7.49
SMB-00013,Technology,Northeast,2024-06,98170.33,85058.48,-0.1336,0.0784,28.8,7,0,0,0,5.26
SMB-00013,Technology,Northeast,2024-07,106371.46,112163.78,0.0545,0.0814,26.7,6,0,0,0,14.07
SMB-00013,Technology,Northeast,2024-08,110495.1,90662.17,-0.1795,0.1042,10,7,0,0,0,0
SMB-00013,Technology,Northeast,2024-09,96907.67,100273.42,0.0347,0.055,30.8,7,0,0,1,13.65
SMB-00013,Technology,Northeast,2024-10,107347.67,92831.77,-0.1352,0.1089,4.6,7,0,0,0,0
SMB-00013,Technology,Northeast,2024-11,125407.63,116095.91,-0.0743,0.1267,12.8,7,0,0,0,4.36
SMB-00013,Technology,Northeast,2024-12,131510.76,106268.12,-0.1919,,12.8,7,0,0,0,0
SMB-00014,Professional Services,Southeast,2023-01,73988.3,55884.16,-0.2447,0.0899,23.5,6,0,0,0,0
SMB-00014,Professional Services,Southeast,2023-02,75250.72,66485.82,-0.1165,0.1083,,,0,0,0,5.73
SMB-00014,Professional Services,Southeast,2023-03,80563.24,65813.22,-0.1831,0.0702,32.6,6,0,0,1,3.83
SMB-00014,Professional Services,Southeast,2023-04,82320.88,67874.74,-0.1755,0.0082,21.4,7,0,0,0,0
SMB-00014,Professional Services,Southeast,2023-05,75884.23,64823.89,-0.1458,0.1089,23.6,6,0,0,0,3.83
SMB-00014,Professional Services,Southeast,2023-06,91821.3,84412.52,-0.0807,0.0822,6.5,7,0,0,0,0.58
SMB-00014,Professional Services,Southeast,2023-07,111368.35,101413.73,-0.0894,0.0928,40.6,7,0,0,1,11.83
SMB-00014,Professional Services,Southeast,2023-08,98394.98,88407.33,-0.1015,0.0798,40.5,7,0,0,1,10.83
SMB-00014,Professional Services,Southeast,2023-09,88550.32,95163.86,0.0747,0.0525,17.4,6,0,0,0,11.11
SMB-00014,Professional Services,Southeast,2023-10,105708.51,92429.66,-0.1256,0.0402,22.5,6,0,0,0,2.42
SMB-00014,Professional Services,Southeast,2023-11,93285.08,70454.76,-0.2447,0.0934,41,7,0,0,1,4.24
SMB-00014,Professional Services,Southeast,2024-01,77367.35,60444.45,-0.2187,0.0773,6.9,7,0,0,0,0
SMB-00014,Professional Services,Southeast,2024-02,80100.5,83495.48,0.0424,0.1131,9.2,7,0,0,0,8.59
SMB-00014,Professional Services,Southeast,2024-03,84156.34,93439.57,0.1103,0.0765,24.3,8,1,0,0,15.91
SMB-00014,Professional Services,Southeast,2024-05,109927.45,100575.59,-0.0851,0.0473,11.9,8,0,0,0,1.12
SMB-00014,Professional Services,Southeast,2024-06,83733.03,75602.74,-0.0971,0.1241,32,6,0,0,1,9.55
SMB-00014,Professional Services,Southeast,2024-08,109988.17,114356.03,0.0397,0.1033,6.5,7,0,0,0,7.26
SMB-00014,Professional Services,Southeast,2024-09,87423.27,80259.44,-0.0819,0.1051,42,7,0,0,1,13.07
SMB-00014,Professional Services,Southeast,2024-10,88272.99,71344.78,-0.1918,,6.1,8,0,0,0,0
SMB-00014,Professional Services,Southeast,2024-11,103496.3,92371.34,-0.1075,0.0377,10.6,7,0,0,0,0
SMB-00014,Professional Services,Southeast,2024-12,125502.62,95168.91,-0.2417,0.0436,10.3,7,0,0,0,0
SMB-00015,Retail,West,2023-01,46958.19,39462.26,-0.1596,0.0253,8.3,3,0,0,0,0
SMB-00015,Retail,West,2023-02,47087.24,42529.17,-0.0968,0.1173,28.5,3,0,0,0,8.18
SMB-00015,Retail,West,2023-03,51638.92,49991.98,-0.0319,0.1325,7.7,3,0,0,0,4.95
SMB-00015,Retail,West,2023-04,50425.61,56044.25,0.1114,0.0905,39.6,3,1,0,1,21.48
SMB-00015,Retail,West,2023-05,54185.48,59822.13,0.104,0.0688,7.6,4,1,0,0,9.81
SMB-00015,Retail,West,2023-06,51515.88,56180.65,0.0906,0.0985,,3,0,0,0,14.99
SMB-00015,Retail,West,2023-07,58015.14,44202.97,-0.2381,0.0648,7.1,4,0,0,0,0
SMB-00015,Retail,West,2023-08,60595.27,60749.71,0.0025,0.037,10.5,3,0,0,0,4.75
SMB-00015,Retail,West,2023-09,57421.6,60246.97,0.0492,0.0935,27.8,3,0,0,0,14.55
SMB-00015,Retail,West,2023-10,62647.73,65001.56,0.0376,0.0855,20,4,0,0,0,11.12
SMB-00015,Retail,West,2023-11,73296.93,73057.81,-0.0033,0.0753,6.2,5,0,0,0,4.17
SMB-00015,Retail,West,2023-12,74402.73,83211.84,0.1184,0.0524,16.8,4,1,0,0,13.1
SMB-00015,Retail,West,2024-01,51682.7,48315.33,-0.0652,0.0822,3.3,2,0,0,0,0.29
SMB-00015,Retail,West,2024-02,52910.68,57294.67,0.0829,0.155,19.4,4,0,1,0,15.26
SMB-00015,Retail,West,2024-03,64040.65,71113.74,0.1104,0.0525,26.2,4,1,0,0,15.82
SMB-00015,Retail,West,2024-04,56894.52,58815.29,0.0338,0.0934,5.6,4,0,0,0,6.37
SMB-00015,Retail,West,2024-05,56709.11,56375.31,-0.0059,0.0799,36.9,3,0,0,1,14.41
SMB-00015,Retail,West,2024-06,63466,65623.53,0.034,0.0779,24.8,4,0,0,0,12.29
SMB-00015,Retail,West,2024-07,65114.2,69415.97,0.0661,0.112,13.2,3,0,0,0,11.07
SMB-00015,Retail,West,2024-08,59152.14,58495.97,-0.0111,0.1129,37.8,4,0,0,1,15.42
SMB-00015,Retail,West,2024-09,68863.73,58714.39,-0.1474,0.0984,33.4,4,0,0,1,6.73
SMB-00015,Retail,West,2024-10,70546.72,72788.9,0.0318,0.1166,8.1,4,0,0,0,7.79
SMB-00015,Retail,West,2024-11,74914.79,80534.8,0.075,0.1203,35.8,3,0,0,1,19.28
SMB-00015,Retail,West,2024-12,92099.39,79259.62,-0.1394,0.13,15.8,4,0,0,0,2.21
SMB-00016,Technology,Northeast,2023-01,70196.18,59582.09,-0.1512,0.013,30,6,0,0,1,2.84
SMB-00016,Technology,Northeast,2023-02,58255.35,63183.18,0.0846,0.0429,6.4,6,0,0,0,7.65
SMB-00016,Technology,Northeast,2023-03,72187.02,80842.77,0.1199,0.1541,32.4,5,1,1,1,21.41
SMB-00016,Technology,Northeast,2023-04,66967.75,66757.51,-0.0031,0.077,28.9,6,0,0,0,11.8
SMB-00016,Technology,Northeast,2023-05,75592.16,59318.61,-0.2153,0.066,29.2,6,0,0,0,0.95
SMB-00016,Technology,Northeast,2023-06,73855.5,59453.51,-0.195,0.0345,19.1,6,0,0,0,0
SMB-00016,Technology,Northeast,2023-07,72570.87,79460.95,0.0949,0.1385,25.1,5,0,0,0,17.29
SMB-00016,Technology,Northeast,2023-08,63849.83,61597.52,-0.0353,0.107,5.9,5,0,0,0,3.4
SMB-00016,Technology,Northeast,2023-09,70578.39,67774.99,-0.0397,0.0973,34,7,0,0,1,12.26
SMB-00016,Technology,Northeast,2023-10,87867.74,75641.45,-0.1391,0.0405,25.4,6,0,0,0,2.74
SMB-00016,Technology,Northeast,2023-11,79325.7,76988.51,-0.0295,0.0615,15,6,0,0,0,5.38
SMB-00016,Technology,Northeast,2023-12,98476.54,109970.25,0.1167,0.0704,37.6,6,1,0,1,20.47
SMB-00016,Technology,Northeast,2024-01,67908.42,62949.18,-0.073,0.0697,13.7,6,0,0,0,2.99
SMB-00016,Technology,Northeast,2024-02,61596.77,62265.33,0.0109,0.0304,12.3,6,0,0,0,5.57
SMB-00016,Technology,Northeast,2024-03,67425.53,56961.37,-0.1552,0.0538,30.3,5,0,0,1,3.95
SMB-00016,Technology,Northeast,2024-04,74013.03,65757.77,-0.1115,0.0148,32.1,7,0,0,1,5.57
SMB-00016,Technology,Northeast,2024-05,82982.88,80212.32,-0.0334,0.0952,41.7,5,0,0,1,15.1
SMB-00016,Technology,Northeast,2024-06,81164.66,65601.4,-0.1917,0.1194,36.5,6,0,0,1,6.17
SMB-00016,Technology,Northeast,2024-07,79752.55,74314.01,-0.0682,0.0395,44.8,6,0,0,1,12.72
SMB-00016,Technology,Northeast,2024-08,81263.71,72685.97,-0.1056,0.1153,4.1,6,0,0,0,0
SMB-00016,Technology,Northeast,2024-09,78476.1,78537.17,0.0008,0.0934,8.7,5,0,0,0,5.76
SMB-00016,Technology,Northeast,2024-10,87132.46,71320.08,-0.1815,0.1213,44.2,6,0,0,1,9.28
SMB-00016,Technology,Northeast,2024-11,91174.19,90790.08,-0.0042,0.0683,38.4,5,0,0,1,14.65
SMB-00016,Technology,Northeast,2024-12,100780.58,77216.47,-0.2338,0.0507,26.2,6,0,0,0,0
SMB-00017,Professional Services,Midwest,2023-01,59595.11,66739.38,0.1199,0.1319,43,6,1,0,1,24.28
SMB-00017,Professional Services,Midwest,2023-02,65643.23,71515.2,0.0895,0.117,10.5,5,0,0,0,11.48
SMB-00017,Professional Services,Midwest,2023-03,73469.12,66511.71,-0.0947,0.0817,41.2,,0,0,1,11.45
SMB-00017,Professional Services,Midwest,2023-04,68034.84,77873.45,0.1446,0.0961,8,6,1,0,0,12.78
SMB-00017,Professional Services,Midwest,2023-05,66796.18,59561.29,-0.1083,0.072,24.7,5,0,0,0,4.98
SMB-00017,Professional Services,Midwest,2023-06,82445,66362.87,-0.1951,0.068,23.9,5,0,0,0,0.25
SMB-00017,Professional Services,Midwest,2023-07,72373.8,65228.46,-0.0987,0.1149,29.2,6,0,0,0,8.26
SMB-00017,Professional Services,Midwest,2023-08,77920.35,82719.97,0.0616,0.1324,44.6,5,0,0,1,21.91
SMB-00017,Professional Services,Midwest,2023-09,63315.26,64266.75,0.015,0.0704,4.9,5,0,0,0,4.48
SMB-00017,Professional Services,Midwest,2023-10,71529.03,69943.78,-0.0222,0.0789,41.6,5,0,0,1,15.11
SMB-00017,Professional Services,Midwest,2023-11,83146.83,84403.55,0.0151,0.0415,26.1,4,0,0,0,10.7
SMB-00017,Professional Services,Midwest,2023-12,83478.78,93706.66,0.1225,0.1688,43.5,5,1,1,1,25.69
SMB-00017,Professional Services,Midwest,2024-01,61725.07,57386.58,-0.0703,0.1153,22.9,6,0,0,0,7.56
SMB-00017,Professional Services,Midwest,2024-02,57763.04,63616.3,0.1013,0.0307,44.6,4,1,0,1,20.87
SMB-00017,Professional Services,Midwest,2024-03,69437.18,66558.35,-0.0415,0.0316,27.3,5,0,0,0,7.97
SMB-00017,Professional Services,Midwest,2024-04,59831.67,64314.66,0.0749,0.098,9.6,6,0,0,0,9.88
SMB-00017,Professional Services,Midwest,2024-05,64777.62,65477.98,0.0108,0.039,31.5,6,0,0,1,12.23
SMB-00017,Professional Services,Midwest,2024-07,69201.59,56154.52,-0.1885,0.0782,38,5,0,0,1,5.59
SMB-00017,Professional Services,Midwest,2024-08,69047.16,75335.62,0.0911,0.1332,33.1,5,0,0,1,19.59
SMB-00017,Professional Services,Midwest,2024-09,75666.12,79034.07,0.0445,0.051,19.6,4,0,0,0,10.3
SMB-00017,Professional Services,Midwest,2024-10,73621.17,64470.56,-0.1243,0.1055,18.8,6,0,0,0,3.22
SMB-00017,Professional Services,Midwest,2024-11,77122.24,74812.07,-0.03,0.1242,7.7,5,0,0,0,4.79
SMB-00017,Professional Services,Midwest,2024-12,77061.99,65940.31,-0.1443,0.0759,41,5,0,0,1,8.73
SMB-00018,Technology,Midwest,2023-01,149873.57,166127.35,0.1084,0.0936,38.5,13,1,0,1,21.07
SMB-00018,Technology,Midwest,2023-02,156211.78,139496.64,-0.107,0.1047,23.4,13,0,0,0,5.61
SMB-00018,Technology,Midwest,2023-03,151200.32,121796.53,-0.1945,0.0832,8.9,13,0,0,0,0
SMB-00018,Technology,Midwest,2023-04,149374.74,136244.82,-0.0879,0.0258,24.3,14,0,0,0,4.49
SMB-00018,Technology,Midwest,2023-05,170391.85,183442.26,0.0766,0.1307,15.7,13,0,0,0,13
SMB-00018,Technology,Midwest,2023-06,175664.32,181573.69,0.0336,0.1215,12.7,14,0,0,0,9.56
SMB-00018,Technology,Midwest,2023-07,183103.83,164222.52,-0.1031,0.0896,15.2,13,0,0,0,2.59
SMB-00018,Technology,Midwest,2023-08,165265.23,158652.64,-0.04,0.0619,6.5,13,0,0,0,2.02
SMB-00018,Technology,Midwest,2023-09,145410.88,160813.66,0.1059,0.1164,33.8,14,1,0,1,20.07
SMB-00018,Technology,Midwest,2023-10,198574.34,160186.68,-0.1933,0.1126,9.3,13,0,0,0,0
SMB-00018,Technology,Midwest,2023-11,184115.22,149319.01,-0.189,-0.0144,15.6,13,0,0,0,0
SMB-00018,Technology,Midwest,2023-12,231092.59,221676.99,-0.0407,0.1006,24.9,14,0,0,0,9.29
SMB-00018,Technology,Midwest,2024-01,153663.31,167117.09,0.0876,0.0368,28.4,14,0,0,0,14.94
SMB-00018,Technology,Midwest,2024-02,151012.96,130464.33,-0.1361,0.1084,28.3,13,0,0,0,5.88
SMB-00018,Technology,Midwest,2024-03,166520.58,135370.74,-0.1871,0.0765,18.9,13,0,0,0,0
SMB-00018,Technology,Midwest,2024-04,187689.16,178835.35,-0.0472,0.0875,26.6,15,0,0,0,9.14
SMB-00018,Technology,Midwest,2024-05,191281.72,173358.27,-0.0937,0.0278,36.4,14,0,0,1,8.29
SMB-00018,Technology,Midwest,2024-07,168569.33,137246.07,-0.1858,0.0492,13.9,14,0,0,0,0
SMB-00018,Technology,Midwest,2024-08,200068.61,218351.75,0.0914,0.0729,7.4,14,0,0,0,9.23
SMB-00018,Technology,Midwest,2024-09,203030.37,203745.95,0.0035,0.0426,20.1,15,0,0,0,8.17
SMB-00018,Technology,Midwest,2024-10,196329.51,206488.88,0.0517,0.0444,10.7,14,0,0,0,7.49
SMB-00018,Technology,Midwest,2024-11,209283.06,223182.41,0.0664,0.093,44.8,15,0,0,1,21.03
SMB-00018,Technology,Midwest,2024-12,231801.54,240220.27,0.0363,,3.2,14,0,0,0,4.53
SMB-00019,Manufacturing,Midwest,2023-01,95342.19,96345.66,0.0105,0.0403,24.3,8,0,0,0,9.84
SMB-00019,Manufacturing,Midwest,2023-02,94992.2,83365.15,-0.1224,0.084,43.7,8,0,0,1,10.95
SMB-00019,Manufacturing,Midwest,2023-03,104520.68,87511.09,-0.1627,0.0441,12.5,8,0,0,0,0
SMB-00019,Manufacturing,Midwest,2023-04,103466.84,102067.31,-0.0135,0.084,21.3,9,0,0,0,8.95
SMB-00019,Manufacturing,Midwest,2023-05,106147.41,86516.82,-0.1849,0.094,6.4,9,0,0,0,0
SMB-00019,Manufacturing,Midwest,2023-06,104867.05,113464.01,0.082,0.1042,16.3,9,0,0,0,12.66
SMB-00019,Manufacturing,Midwest,2023-07,104270.62,80797.69,-0.2251,0.0161,14.1,8,0,0,0,0
SMB-00019,Manufacturing,Midwest,2023-08,137809.03,157912.36,0.1459,0.1258,31.4,9,1,0,1,21.53
SMB-00019,Manufacturing,Midwest,2023-09,121173.25,107126.24,-0.1159,0.087,17.1,9,0,0,0,2.51
SMB-00019,Manufacturing,Midwest,2023-10,132902.25,133545.58,0.0048,0.043,41.3,9,0,0,1,15.29
SMB-00019,Manufacturing,Midwest,2023-11,134869.46,152444.58,0.1303,0.0683,29.4,9,1,0,0,18.35
SMB-00019,Manufacturing,Midwest,2023-12,140950.12,105948.82,-0.2483,0.0667,38.8,9,0,0,1,2.51
SMB-00019,Manufacturing,Midwest,2024-01,121991.86,128163.78,0.0506,0.0735,15.6,9,0,0,0,9.93
SMB-00019,Manufacturing,Midwest,2024-02,88689.07,70930.71,-0.2002,0.0695,27.5,9,0,0,0,1.25
SMB-00019,Manufacturing,Midwest,2024-03,96002.91,76499.75,-0.2032,0.0462,25.6,9,0,0,0,0
SMB-00019,Manufacturing,Midwest,2024-04,110359.29,92142.87,-0.1651,0.0288,32.3,9,0,0,1,3.37
SMB-00019,Manufacturing,Midwest,2024-05,133416.28,113553.77,-0.1489,0.0711,12.2,9,0,0,0,0
SMB-00019,Manufacturing,Midwest,2024-06,113604.72,99163.93,-0.1271,0.0628,35.8,9,0,0,1,7.45
SMB-00019,Manufacturing,Midwest,2024-07,111073.01,115446.16,0.0394,0.0356,5.6,8,0,0,0,4.89
SMB-00019,Manufacturing,Midwest,2024-08,131703.87,120897.04,-0.0821,0.0319,,9,0,0,1,10.64
SMB-00019,Manufacturing,Midwest,2024-09,125442.87,136457.87,0.0878,0.1344,8.5,8,0,0,0,11.27
SMB-00019,Manufacturing,Midwest,2024-10,144162.5,152939.72,0.0609,0.1121,43.3,9,0,0,1,20.83
SMB-00019,Manufacturing,Midwest,2024-11,135302.98,131365,-0.0291,,25.9,10,0,0,0,9.2
SMB-00019,Manufacturing,Midwest,2024-12,182377.73,158368.49,-0.1316,0.1046,10.5,9,0,0,0,0.07
SMB-00020,Food & Beverage,Southwest,2023-01,31688.82,26544.59,-0.1623,0.0578,18.8,3,0,0,0,0
SMB-00020,Food & Beverage,Southwest,2023-02,31809.65,35137.84,0.1046,0.168,8.1,4,1,1,0,12.99
SMB-00020,Food & Beverage,Southwest,2023-04,39436.31,31434.96,-0.2029,0.0258,44.6,3,0,0,1,5.5
SMB-00020,Food & Beverage,Southwest,2023-05,42629.01,34069.56,-0.2008,0.0252,34.4,3,0,0,1,2.18
SMB-00020,Food & Beverage,Southwest,2023-06,37300.89,30525.2,-0.1816,0.0934,26.7,2,0,0,0,2.61
SMB-00020,Food & Beverage,Southwest,2023-07,41200.98,43158.78,0.0475,0.0542,14.7,2,0,0,0,8.91
SMB-00020,Food & Beverage,Southwest,2023-08,42689.96,34275.21,-0.1971,0.0767,16.1,3,0,0,0,0
SMB-00020,Food & Beverage,Southwest,2023-09,38944.93,31302.38,-0.1962,0.0533,9.4,2,0,0,0,0
SMB-00020,Food & Beverage,Southwest,2023-10,37221.04,38245.96,0.0275,0.1185,16.6,3,0,0,0,10.48
SMB-00020,Food & Beverage,Southwest,2023-11,42597.57,37582.53,-0.1177,0.0746,12.3,3,0,0,0,0.45
SMB-00020,Food & Beverage,Southwest,2023-12,49548.16,54753.24,0.1051,0.129,37,3,1,0,1,21.45
SMB-00020,Food & Beverage,Southwest,2024-01,33653.88,36112.83,0.0731,0.1141,18.9,2,0,0,0,13.36
SMB-00020,Food & Beverage,Southwest,2024-02,36408.54,34601.74,-0.0496,0.0283,20.4,2,0,0,0,5.17
SMB-00020,Food & Beverage,Southwest,2024-03,37810.78,32609.24,-0.1376,0.1221,10.7,2,0,0,0,0.35
SMB-00020,Food & Beverage,Southwest,2024-04,38894.65,31401.37,-0.1927,0.0804,29.4,2,0,0,0,2.6
SMB-00020,Food & Beverage,Southwest,2024-05,38682.4,37331.75,-0.0349,0.0356,37,3,0,0,1,11.65
SMB-00020,Food & Beverage,Southwest,2024-06,41368.68,31754.84,-0.2324,0.0248,33.3,3,0,0,1,0.23
SMB-00020,Food & Beverage,Southwest,2024-07,31141.23,33716.62,0.0827,0.1224,24.1,3,0,0,0,15.86
SMB-00020,Food & Beverage,Southwest,2024-08,38126.03,43063.05,0.1295,0.0882,42.4,2,1,0,1,23.26
SMB-00020,Food & Beverage,Southwest,2024-09,39527.24,39396.96,-0.0033,0.0605,12.8,3,0,0,0,5.91
SMB-00020,Food & Beverage,Southwest,2024-10,39200.7,42712.85,0.0896,0.0769,22.2,3,0,0,0,14.18
SMB-00020,Food & Beverage,Southwest,2024-11,46343.31,41033.42,-0.1146,0.117,41.5,3,0,0,1,11.6
SMB-00020,Food & Beverage,Southwest,2024-12,43258.83,40967.47,-0.053,0.1058,28,3,0,0,0,9.86
SMB-00021,Food & Beverage,Southeast,2023-01,24181.44,26960.78,0.1149,0.0661,3.2,3,1,0,0,8.81
SMB-00021,Food & Beverage,Southeast,2023-02,21706.99,17880.78,-0.1763,0.0835,34.9,1,0,0,1,5.31
SMB-00021,Food & Beverage,Southeast,2023-03,23312.56,21298.89,-0.0864,,13.6,2,0,0,0,3.23
SMB-00021,Food & Beverage,Southeast,2023-04,28302.4,31975.04,0.1298,0.0834,13.7,2,1,0,0,13.57
SMB-00021,Food & Beverage,Southeast,2023-05,26374.42,30157.71,0.1434,0.0662,32.4,2,1,0,1,19.95
SMB-00021,Food & Beverage,Southeast,2023-07,27424.29,22168.22,-0.1917,0.1256,42.9,1,0,0,1,8.47
SMB-00021,Food & Beverage,Southeast,2023-08,26054.12,24866.55,-0.0456,0.0317,18.5,2,0,0,0,4.85
SMB-00021,Food & Beverage,Southeast,2023-09,23927.2,24965.08,0.0434,0.0865,20.6,1,0,0,0,11.62
SMB-00021,Food & Beverage,Southeast,2023-10,28616.3,21710.96,-0.2413,0.0603,37.8,1,0,0,1,2.36
SMB-00021,Food & Beverage,Southeast,2023-11,33209.14,25904.56,-0.22,0.0568,41.4,2,0,0,1,4.5
SMB-00021,Food & Beverage,Southeast,2023-12,32191.06,30540.19,-0.0513,0.0632,23.4,1,0,0,0,7.14
SMB-00021,Food & Beverage,Southeast,2024-01,25847.4,29602.42,0.1453,0.1088,16.7,2,1,0,0,16.09
